,0.634602,0.868306,1.04569,1.18747,1.30443,1.40318,1.48806,1.56211,1.62744,1.68576,1.73812,1.78541,1.82841,1.86772,1.90383,1.93727,1.96826,1.99704,2.02385,2.04892,2.07241,2.09449,2.11528,2.13497,2.15377,2.17152,2.1884,2.20441,2.21963,2.23413,2.24796,2.26118,2.27385,2.28611,2.29784,2.30909,2.31988,2.33025,2.34022,2.34983,2.35909,2.36802,2.37665,2.38498,2.39304,2.40083,2.40838,2.41573,2.42289,2.42983,2.43655,2.44306,2.44939,2.45553,2.4615,2.4673,2.47294,2.47843,2.48378,2.48899,2.49406,2.499,2.50382,2.50852,2.51311,2.51759,2.52196,2.52623,2.5304,2.53447,2.53846,2.54235,2.54616,2.54988,2.55352,2.55709,2.56058,2.56399,2.56733,2.5706,2.57381,2.57695,2.58002,2.58303,2.58598,2.58888,2.59171,2.59449,2.59722,2.59989,2.60251
,0.469924,0.612981,0.827481,0.994032,1.12922,1.24205,1.3382,1.42148,1.49455,1.55943,1.61747,1.66997,1.71755,1.76095,1.80076,1.83743,1.87135,1.90292,1.93238,1.95988,1.98563,2.0098,2.03256,2.05403,2.07432,2.09354,2.11182,2.12934,2.14599,2.16186,2.177,2.19145,2.20526,2.21848,2.23116,2.24332,2.25503,2.26639,2.27731,2.28781,2.29793,2.30768,2.3171,2.32619,2.33498,2.34349,2.35172,2.3597,2.36743,2.37492,2.3822,2.38926,2.39612,2.40285,2.40939,2.41575,2.42193,2.42794,2.43379,2.43949,2.44505,2.45046,2.45574,2.46089,2.46591,2.47082,2.4756,2.48028,2.48485,2.48932,2.49369,2.49796,2.50213,2.50622,2.51022,2.51414,2.51798,2.52173,2.52541,2.52902,2.53255,2.53602,2.53941,2.54274,2.54601,2.54921,2.55236,2.55544,2.55847,2.56144,2.56435
,0.256899,0.463951,0.569627,0.771308,0.930528,1.06128,1.17142,1.26598,1.3484,1.4211,1.48591,1.54415,1.59691,1.64501,1.68902,1.72947,1.76683,1.80147,1.83369,1.86379,1.89206,1.91857,1.9435,1.967,1.98919,2.0102,2.03012,2.04904,2.06704,2.08419,2.10072,2.1165,2.13158,2.14604,2.15988,2.17316,2.1859,2.19815,2.20994,2.22129,2.23223,2.24288,2.25317,2.26309,2.27269,2.28196,2.29094,2.29963,2.30805,2.31621,2.32414,2.33183,2.3393,2.34656,2.35362,2.36049,2.36718,2.37369,2.38002,2.38625,2.39232,2.39824,2.40401,2.40963,2.41512,2.42048,2.42571,2.43082,2.43582,2.4407,2.44547,2.45014,2.45471,2.45918,2.46355,2.46784,2.47203,2.47614,2.48017,2.48412,2.48799,2.49178,2.4955,2.49915,2.50273,2.50625,2.50969,2.51308,2.5164,2.51967,2.52287
,0.686259,0.258668,0.445588,0.547046,0.700922,0.855607,0.983722,1.09245,1.18633,1.26857,1.34143,1.40658,1.46536,1.51871,1.56748,1.61228,1.65356,1.69175,1.72723,1.7603,1.79122,1.8202,1.84751,1.87326,1.89756,1.92055,1.94233,1.963,1.98266,2.00138,2.01923,2.03628,2.05259,2.06824,2.08335,2.09782,2.11172,2.1251,2.13795,2.15032,2.16225,2.17374,2.18484,2.19556,2.20592,2.21594,2.22574,2.23522,2.2444,2.25329,2.26192,2.27029,2.27843,2.28633,2.29401,2.30148,2.30875,2.31583,2.32272,2.32944,2.33599,2.34237,2.3486,2.35468,2.36062,2.36642,2.37213,2.37771,2.38316,2.38848,2.39368,2.39877,2.40375,2.40863,2.4134,2.41807,2.42264,2.42713,2.43152,2.43583,2.44005,2.44419,2.44825,2.45223,2.45614,2.45998,2.46375,2.46744,2.47108,2.47464,2.47815
,1.23699,0.670289,0.251456,0.415845,0.518196,0.616661,0.769219,0.896318,1.00479,1.09886,1.18158,1.25512,1.32107,1.38069,1.43499,1.48465,1.53039,1.57267,1.61186,1.64832,1.68235,1.71421,1.74413,1.77228,1.79883,1.824,1.84785,1.87046,1.89195,1.9124,1.93189,1.95049,1.96827,1.98529,2.0016,2.01724,2.03226,2.04673,2.06074,2.07421,2.08719,2.09973,2.11181,2.12348,2.13476,2.14567,2.15622,2.16644,2.17634,2.18595,2.19526,2.20436,2.21322,2.22182,2.23018,2.2383,2.24621,2.2539,2.26139,2.26869,2.2758,2.28274,2.28951,2.29611,2.30256,2.30885,2.315,2.32101,2.32689,2.33263,2.33825,2.34375,2.34913,2.35443,2.35962,2.36471,2.36969,2.37457,2.37935,2.38404,2.38863,2.39313,2.39755,2.40189,2.40614,2.41032,2.41442,2.41844,2.4224,2.42628,2.4301
,1.70219,1.20595,0.704494,0.261745,0.374257,0.481161,0.551322,0.67087,0.798546,0.907878,1.00301,1.08688,1.16163,1.22883,1.2897,1.3452,1.3961,1.44298,1.48638,1.52675,1.56435,1.59949,1.63242,1.66337,1.69253,1.72006,1.74611,1.77081,1.79432,1.81669,1.838,1.85832,1.87773,1.89629,1.91407,1.93111,1.94747,1.96319,1.97831,1.99287,2.00689,2.02041,2.03356,2.04625,2.05851,2.07038,2.08187,2.09299,2.10376,2.1142,2.12432,2.13415,2.14369,2.15296,2.16197,2.17074,2.17927,2.18763,2.19578,2.20371,2.21144,2.21897,2.22632,2.23349,2.24048,2.24731,2.25399,2.26051,2.26688,2.27311,2.2792,2.28517,2.291,2.29671,2.30231,2.30779,2.31316,2.31842,2.32357,2.32863,2.33359,2.33847,2.34328,2.34799,2.35261,2.35715,2.36161,2.36598,2.37028,2.37449,2.37864
,2.05935,1.66208,1.2271,0.77633,0.366611,0.319481,0.434324,0.510786,0.565391,0.689497,0.800858,0.897979,0.983737,1.06029,1.12922,1.19174,1.24882,1.30121,1.34956,1.39433,1.43597,1.47487,1.51128,1.54543,1.57755,1.60783,1.63645,1.66355,1.68926,1.71369,1.73694,1.75915,1.78037,1.80066,1.82006,1.83866,1.8565,1.87363,1.8901,1.90594,1.92121,1.93592,1.95011,1.96381,1.97706,1.98986,2.00226,2.01435,2.02605,2.03739,2.0484,2.05908,2.06945,2.07952,2.0893,2.09882,2.10807,2.11708,2.12586,2.1344,2.14273,2.15085,2.15877,2.16653,2.17413,2.18155,2.18879,2.19586,2.20278,2.20953,2.21614,2.2226,2.22893,2.23512,2.24118,2.24711,2.25293,2.25863,2.26421,2.26969,2.27506,2.28033,2.28549,2.29057,2.29554,2.30043,2.30523,2.30994,2.31458,2.31912,2.32362
,2.32222,2.02218,1.66573,1.27564,0.879972,0.500344,0.272285,0.375363,0.460815,0.521965,0.567996,0.682595,0.782715,0.871189,0.950205,1.02141,1.08606,1.14511,1.19936,1.24943,1.29587,1.33908,1.37942,1.41721,1.45275,1.48619,1.51774,1.54758,1.57584,1.60267,1.62817,1.65247,1.67564,1.69778,1.71896,1.73927,1.75876,1.77746,1.79542,1.81269,1.82932,1.84534,1.86079,1.8757,1.8901,1.90402,1.91749,1.93052,1.94315,1.95539,1.96726,1.97877,1.99003,2.00096,2.01157,2.0219,2.03196,2.04174,2.05126,2.06053,2.06956,2.07837,2.08696,2.09533,2.10351,2.11149,2.11929,2.12691,2.13435,2.14163,2.14878,2.15579,2.16265,2.16936,2.17593,2.18236,2.18866,2.19483,2.20087,2.2068,2.21262,2.21832,2.22391,2.2294,2.23478,2.24007,2.24526,2.25036,2.25537,2.26029,2.26513
,2.50708,2.28566,2.01031,1.69315,1.35012,0.997291,0.652689,0.342916,0.301619,0.398724,0.468815,0.521446,0.562497,0.655818,0.747986,0.830265,0.904396,0.971703,1.0332,1.08971,1.14188,1.19026,1.23531,1.27739,1.31681,1.35385,1.38876,1.42174,1.45294,1.48251,1.51058,1.53728,1.56273,1.587,1.6102,1.63239,1.65366,1.67405,1.69364,1.7125,1.73065,1.74813,1.76497,1.78121,1.79689,1.81204,1.82669,1.84087,1.85459,1.86789,1.88078,1.89329,1.90543,1.91721,1.92867,1.93981,1.95064,1.96119,1.97152,1.98157,1.99137,2.00092,2.01023,2.01932,2.02819,2.03684,2.04529,2.05354,2.0616,2.06948,2.07719,2.08473,2.09211,2.09933,2.1064,2.11332,2.1201,2.12674,2.13329,2.13971,2.14601,2.15218,2.15823,2.16417,2.17,2.17572,2.18134,2.18685,2.19227,2.19759,2.20281
,2.63588,2.47384,2.26917,2.02453,1.75006,1.44445,1.1365,0.821265,0.526405,0.29084,0.321316,0.402967,0.464481,0.512248,0.550454,0.61249,0.699009,0.776867,0.847497,0.912006,0.971259,1.02596,1.07667,1.12387,1.16796,1.20929,1.24812,1.28471,1.31925,1.35195,1.38299,1.41246,1.4405,1.46722,1.49272,1.5171,1.54042,1.56277,1.58421,1.6048,1.6246,1.64365,1.66201,1.67973,1.69684,1.71335,1.72932,1.74475,1.75969,1.77416,1.78818,1.80177,1.81496,1.82776,1.8402,1.85229,1.86405,1.87548,1.88661,1.89745,1.90801,1.9183,1.92833,1.93812,1.94773,1.9571,1.96625,1.97519,1.98393,1.99247,2.00082,2.00899,2.01698,2.02479,2.03244,2.03993,2.04726,2.05445,2.06149,2.06839,2.07516,2.0818,2.08831,2.0947,2.10097,2.10712,2.11318,2.11915,2.12501,2.13076,2.13641
,2.72125,2.60718,2.46078,2.27362,2.05913,1.81307,1.55404,1.27835,0.995274,0.723127,0.469572,0.294828,0.3209,0.393798,0.450541,0.495708,0.532509,0.56314,0.637133,0.71193,0.780147,0.842748,0.90049,0.953992,1.00377,1.05024,1.09377,1.13467,1.17321,1.20959,1.24402,1.27666,1.30766,1.33721,1.36537,1.39224,1.41792,1.4425,1.46605,1.48865,1.51036,1.53122,1.55131,1.57066,1.58931,1.60732,1.62472,1.64154,1.65783,1.6736,1.68887,1.70367,1.71802,1.73195,1.74548,1.75861,1.77138,1.7838,1.79589,1.80765,1.81911,1.83027,1.84115,1.85176,1.86211,1.87221,1.88207,1.8917,1.90111,1.9103,1.9193,1.92814,1.93679,1.94524,1.95352,1.96163,1.96957,1.97735,1.98497,1.99244,1.99976,2.00694,2.01398,2.02088,2.02766,2.0343,2.04083,2.04724,2.05354,2.05972,2.06579
,2.78259,2.70067,2.5895,2.45435,2.29569,2.10403,1.89554,1.6629,1.42392,1.17278,0.926561,0.684106,0.46303,0.301871,0.305688,0.373717,0.428101,0.472245,0.508733,0.539426,0.565657,0.635868,0.702579,0.764024,0.820888,0.873737,0.923039,0.969187,1.01251,1.0533,1.0918,1.12823,1.16276,1.19555,1.22675,1.25648,1.28487,1.31203,1.33802,1.36292,1.3868,1.40975,1.4318,1.45303,1.47349,1.49321,1.51224,1.53062,1.54839,1.56558,1.58222,1.59834,1.61397,1.62915,1.64389,1.65819,1.67209,1.6856,1.69874,1.71152,1.72397,1.73609,1.7479,1.75941,1.77064,1.7816,1.79229,1.80273,1.81292,1.82288,1.83262,1.84214,1.85145,1.86056,1.86948,1.8782,1.88675,1.89512,1.90335,1.91142,1.91934,1.9271,1.93471,1.94218,1.94951,1.9567,1.96376,1.97069,1.97749,1.98417,1.99073
,2.82723,2.76593,2.68366,2.58437,2.46732,2.32044,2.16144,1.97584,1.77961,1.5698,1.35069,1.12701,0.90823,0.691701,0.494296,0.314426,0.294074,0.343674,0.397368,0.441702,0.478786,0.510256,0.53732,0.560839,0.614682,0.675643,0.732207,0.784899,0.834161,0.880363,0.923819,0.9648,1.00354,1.04023,1.07509,1.10823,1.13979,1.16992,1.1987,1.22624,1.25264,1.27798,1.30231,1.3257,1.34821,1.36989,1.39079,1.41096,1.43044,1.44927,1.46748,1.48511,1.50219,1.51874,1.5348,1.55038,1.56551,1.58022,1.59452,1.60845,1.622,1.63518,1.64803,1.66055,1.67275,1.68464,1.69625,1.70758,1.71865,1.72945,1.74001,1.75033,1.76042,1.77029,1.77994,1.78939,1.79864,1.8077,1.81658,1.82527,1.83379,1.84215,1.85034,1.85837,1.86625,1.87399,1.8816,1.88908,1.89643,1.90365,1.91074
,2.86009,2.81142,2.75084,2.67772,2.587,2.48159,2.35614,2.2158,2.05729,1.88873,1.70656,1.51989,1.31934,1.12595,0.926188,0.734527,0.555057,0.389703,0.308581,0.30385,0.357994,0.403486,0.441985,0.474909,0.503369,0.52823,0.550114,0.577149,0.633963,0.686982,0.736628,0.783261,0.827183,0.868658,0.907911,0.945141,0.980519,1.0142,1.04633,1.07702,1.10636,1.13446,1.16141,1.18728,1.21215,1.2361,1.25916,1.28139,1.30284,1.32354,1.34355,1.3629,1.38163,1.39977,1.41735,1.4344,1.45094,1.46701,1.48261,1.49778,1.51254,1.52689,1.54088,1.5545,1.56777,1.58073,1.59336,1.60568,1.6177,1.62944,1.64091,1.65212,1.66307,1.67378,1.68425,1.6945,1.70452,1.71434,1.72395,1.73337,1.7426,1.75164,1.76051,1.7692,1.77773,1.78609,1.7943,1.80235,1.81026,1.81803,1.82566
,2.88482,2.84747,2.80189,2.74424,2.67739,2.60023,2.50634,2.39501,2.27725,2.14321,1.99444,1.83821,1.67669,1.50564,1.3277,1.15645,0.977438,0.804343,0.639444,0.486301,0.344499,0.3095,0.309369,0.356716,0.397339,0.432377,0.462838,0.489548,0.513145,0.53413,0.552923,0.579268,0.629736,0.677188,0.721927,0.764213,0.804268,0.842291,0.878451,0.912901,0.945776,0.977202,1.00728,1.03611,1.06377,1.09034,1.11589,1.14048,1.16418,1.18706,1.20915,1.23049,1.25112,1.27108,1.2904,1.30913,1.32729,1.3449,1.362,1.37861,1.39476,1.41046,1.42573,1.4406,1.45508,1.46918,1.48293,1.49635,1.50943,1.5222,1.53467,1.54687,1.55878,1.57042,1.5818,1.59293,1.60382,1.61448,1.62491,1.63513,1.64514,1.65494,1.66455,1.67397,1.6832,1.69226,1.70115,1.70987,1.71842,1.72683,1.73508
,2.90409,2.87379,2.83853,2.79613,2.74241,2.68139,2.61161,2.52835,2.44065,2.33216,2.22011,2.09486,1.96283,1.81911,1.67129,1.52082,1.36951,1.21247,1.05217,0.895825,0.744503,0.600605,0.466639,0.341854,0.314752,0.300475,0.343683,0.381417,0.414477,0.443593,0.469409,0.492427,0.513066,0.53168,0.54855,0.563921,0.607179,0.65062,0.691792,0.730894,0.7681,0.803564,0.837422,0.869795,0.900791,0.930515,0.959052,0.986476,1.01286,1.03827,1.06276,1.08639,1.10921,1.13127,1.15261,1.17328,1.1933,1.21271,1.23153,1.24979,1.26752,1.28476,1.30151,1.3178,1.33366,1.3491,1.36414,1.3788,1.39309,1.40703,1.42063,1.43391,1.44688,1.45955,1.47193,1.48404,1.49588,1.50746,1.51881,1.52992,1.54079,1.55144,1.56187,1.5721,1.58212,1.59195,1.60159,1.61104,1.62032,1.62942,1.63836
,2.91928,2.89469,2.86551,2.8328,2.79358,2.74393,2.689,2.62663,2.55676,2.48024,2.39029,2.29299,2.18897,2.07311,1.95189,1.82615,1.69713,1.55987,1.42156,1.28319,1.14632,1.00559,0.863704,0.730604,0.603128,0.483666,0.371423,0.323861,0.309705,0.32074,0.356849,0.388919,0.417485,0.44305,0.466028,0.486774,0.505587,0.52273,0.538413,0.552822,0.56946,0.609966,0.648518,0.685272,0.720368,0.753933,0.786078,0.816903,0.846499,0.874948,0.902334,0.928712,0.954144,0.978689,1.0024,1.02532,1.04749,1.06895,1.08975,1.10992,1.1295,1.1485,1.16696,1.1849,1.20234,1.21931,1.23583,1.25192,1.26759,1.28286,1.29776,1.31229,1.32647,1.34032,1.35385,1.36706,1.37998,1.39261,1.40496,1.41705,1.42888,1.44047,1.45181,1.46293,1.47382,1.4845,1.49497,1.50524,1.51532,1.5252,1.5349
,2.9313,2.91123,2.88747,2.85984,2.82986,2.7937,2.74831,2.70294,2.64699,2.58575,2.51881,2.4461,2.36099,2.27038,2.17459,2.07395,1.96931,1.85469,1.73742,1.61813,1.49769,1.37068,1.24458,1.11968,0.996447,0.871269,0.750925,0.637344,0.529228,0.426694,0.336213,0.323391,0.310139,0.324037,0.355795,0.384395,0.410209,0.433595,0.454837,0.474199,0.49192,0.508189,0.523187,0.537053,0.549915,0.56188,0.593531,0.628564,0.662114,0.694287,0.725177,0.754871,0.783444,0.810969,0.837512,0.863136,0.887887,0.911814,0.934965,0.957382,0.979102,1.00016,1.02059,1.04043,1.0597,1.07843,1.09666,1.1144,1.13166,1.14848,1.16486,1.18083,1.19641,1.21161,1.22644,1.24092,1.25507,1.2689,1.28241,1.29563,1.30855,1.3212,1.33359,1.34571,1.35758,1.36922,1.38062,1.39179,1.40275,1.4135,1.42404
